0,1.29683827150588,
1,0.8931552121554056,
2,0.655739705700987,
3,0.5235480292171364,
4,0.4453612240372726,
5,0.3822748017308895,
6,0.3328991250534615,
7,0.2775230542708799,
8,0.21080497384591537,
9,0.16431416333349627,
10,0.12787014813905473,
11,0.09304798822402131,
12,0.08035794707933998,
13,0.055859200182765294,
14,0.05174277035949139,
15,0.038499390766595545,
16,0.03419114197096737,
17,0.0288751931853728,
18,0.022639350720432896,
19,0.02199397372207251,
20,0.01607349814280484,
21,0.016737623407228126,
22,0.011101715543393452,
23,0.009585320879667101,
24,0.007107910101254134,
25,0.004977333296166432,
26,0.005041480547375867,
27,0.003362182341015363,
28,0.002749705444482898,
29,0.002885616366503503,
30,0.002384093843630668,
31,0.0018266144012012704,
32,0.0017578210460759735,
33,0.0017254536419957613,
34,0.0013865718172461354,
35,0.0010634156681367665,
36,0.0009547679266985252,
37,0.000930255959662815,
38,0.0008249954882426065,
39,0.00065384365238495,
40,0.0005161573535785643,
41,0.00044449940030331524,
42,0.0004182782810539662,
43,0.00040982594898470056,
44,0.0003946227068529802,
45,0.0003655172475551294,
46,0.00032859262729710304,
47,0.0002949292476452213,
48,0.00027070237338863425,
49,0.0002564978730225021,
50,0.00024983526879569974,
51,0.00024728032477177263,
52,0.0002456533490755509,
53,0.00024374192748447855,
54,0.00024053280548086146,
55,0.0002350365089604436,
56,0.00022804647922290724,
57,0.0002207063686166971,
58,0.00021408154601087093,
59,0.00020882215396370935,
60,0.00020518298641705388,
61,0.0002030987933380316,
62,0.00020216639617737532,
63,0.00020167915567982655,
64,0.00020115790282002047,
65,0.0002002521328475322,
66,0.0001988201447506034,
67,0.00019689766960817804,
68,0.0001946824210201635,
69,0.00019240386678739423,
70,0.00019026488665996823,
71,0.00018841032866329864,
72,0.00018692016795908228,
73,0.00018575831907764054,
74,0.0001848895065972525,
